filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,222,0.1,0.1,10,1.0652821063995361,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.1,10,1.1274573802947998,1815,86,49,49,0.09022556390977443
BENIGN,222,0.7,0.1,10,1.2768492698669434,1825,86,39,49,0.08521303258145363
BENIGN,222,0.1,0.5,10,1.0768938064575195,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.5,10,1.1508400440216064,1822,86,42,49,0.08671679197994987
BENIGN,222,0.7,0.5,10,1.1571893692016602,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.9,10,1.0768742561340332,1829,86,35,49,0.08320802005012531
BENIGN,222,0.5,0.9,10,1.1553359031677246,1825,86,39,49,0.08521303258145363
BENIGN,222,0.7,0.9,10,1.157376766204834,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.1,50,4.130235910415649,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.1,50,3.9116902351379395,1815,86,49,49,0.09022556390977443
BENIGN,222,0.7,0.1,50,4.06892991065979,1825,86,39,49,0.08521303258145363
BENIGN,222,0.1,0.5,50,3.793311595916748,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.5,50,3.926623582839966,1822,86,42,49,0.08671679197994987
BENIGN,222,0.7,0.5,50,4.345508575439453,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.9,50,3.96533465385437,1829,86,34,49,0.08320802005012531
BENIGN,222,0.5,0.9,50,4.220893621444702,1825,86,39,49,0.08521303258145363
BENIGN,222,0.7,0.9,50,4.081769943237305,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.1,100,4.7959606647491455,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.1,100,5.043601751327515,1815,86,49,49,0.09022556390977443
BENIGN,222,0.7,0.1,100,5.644304037094116,1825,86,39,49,0.08521303258145363
BENIGN,222,0.1,0.5,100,4.753817081451416,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.5,100,5.0251500606536865,1822,86,42,49,0.08671679197994987
BENIGN,222,0.7,0.5,100,4.971633195877075,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.9,100,4.714640855789185,1829,86,34,49,0.08320802005012531
BENIGN,222,0.5,0.9,100,5.117227554321289,1825,86,39,49,0.08521303258145363
BENIGN,222,0.7,0.9,100,5.0030882358551025,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.1,150,6.866536378860474,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.1,150,7.267367362976074,1815,86,49,49,0.09022556390977443
BENIGN,222,0.7,0.1,150,7.466090202331543,1825,86,39,49,0.08521303258145363
BENIGN,222,0.1,0.5,150,6.792335748672485,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.5,150,7.1678993701934814,1822,86,42,49,0.08671679197994987
BENIGN,222,0.7,0.5,150,7.1502485275268555,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.9,150,6.927970886230469,1829,86,34,49,0.08320802005012531
BENIGN,222,0.5,0.9,150,7.198897838592529,1825,86,39,49,0.08521303258145363
BENIGN,222,0.7,0.9,150,7.120803117752075,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.1,200,7.936201095581055,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.1,200,8.281116247177124,1815,86,49,49,0.09022556390977443
BENIGN,222,0.7,0.1,200,8.927192211151123,1825,86,39,49,0.08521303258145363
BENIGN,222,0.1,0.5,200,8.199363708496094,1828,86,36,49,0.0837092731829574
BENIGN,222,0.5,0.5,200,8.641911506652832,1822,86,42,49,0.08671679197994987
BENIGN,222,0.7,0.5,200,8.348926305770874,1826,86,38,49,0.08471177944862156
BENIGN,222,0.1,0.9,200,7.886145353317261,1829,86,34,49,0.08320802005012531
BENIGN,222,0.5,0.9,200,8.423699378967285,1825,86,39,49,0.08521303258145363
BENIGN,222,0.7,0.9,200,8.762376308441162,1826,86,38,49,0.08471177944862156
BENIGN,419,0.1,0.1,10,1.053652048110962,1847,91,31,39,0.07418546365914787
BENIGN,419,0.5,0.1,10,1.2260148525238037,1847,91,22,39,0.07418546365914787
BENIGN,419,0.7,0.1,10,1.2258293628692627,1809,91,58,39,0.09323308270676692
BENIGN,419,0.1,0.5,10,1.086799144744873,1847,91,22,39,0.07418546365914787
BENIGN,419,0.5,0.5,10,1.1289479732513428,1813,91,54,39,0.0912280701754386
BENIGN,419,0.7,0.5,10,1.1438922882080078,1821,91,46,39,0.08721804511278196
BENIGN,419,0.1,0.9,10,1.0780882835388184,1846,91,23,39,0.07468671679197995
BENIGN,419,0.5,0.9,10,1.1756439208984375,1816,91,51,39,0.08972431077694236
BENIGN,419,0.7,0.9,10,1.1670002937316895,1819,91,48,39,0.08822055137844612
BENIGN,419,0.1,0.1,50,3.382312774658203,1847,91,31,39,0.07418546365914787
BENIGN,419,0.5,0.1,50,4.000568151473999,1847,91,22,39,0.07418546365914787
BENIGN,419,0.7,0.1,50,3.7763073444366455,1809,91,58,39,0.09323308270676692
BENIGN,419,0.1,0.5,50,3.476147413253784,1847,91,22,39,0.07418546365914787
BENIGN,419,0.5,0.5,50,3.671247720718384,1813,91,54,39,0.0912280701754386
BENIGN,419,0.7,0.5,50,3.854057550430298,1821,91,46,39,0.08721804511278196
BENIGN,419,0.1,0.9,50,3.494396686553955,1846,91,23,39,0.07468671679197995
BENIGN,419,0.5,0.9,50,3.793052911758423,1816,91,51,39,0.08972431077694236
BENIGN,419,0.7,0.9,50,4.052971839904785,1819,91,48,39,0.08822055137844612
BENIGN,419,0.1,0.1,100,4.476952075958252,1847,91,31,39,0.07418546365914787
BENIGN,419,0.5,0.1,100,4.8784966468811035,1847,91,22,39,0.07418546365914787
BENIGN,419,0.7,0.1,100,5.079244375228882,1809,91,58,39,0.09323308270676692
BENIGN,419,0.1,0.5,100,4.660011529922485,1847,91,22,39,0.07418546365914787
BENIGN,419,0.5,0.5,100,4.750713348388672,1813,91,54,39,0.0912280701754386
BENIGN,419,0.7,0.5,100,4.86682391166687,1821,91,46,39,0.08721804511278196
BENIGN,419,0.1,0.9,100,4.650424003601074,1846,91,23,39,0.07468671679197995
BENIGN,419,0.5,0.9,100,4.5914952754974365,1816,91,51,39,0.08972431077694236
BENIGN,419,0.7,0.9,100,4.782885313034058,1819,91,48,39,0.08822055137844612
BENIGN,419,0.1,0.1,150,6.638068437576294,1847,91,31,39,0.07418546365914787
BENIGN,419,0.5,0.1,150,7.122386932373047,1847,91,22,39,0.07418546365914787
BENIGN,419,0.7,0.1,150,7.28120756149292,1809,91,58,39,0.09323308270676692
BENIGN,419,0.1,0.5,150,6.491651296615601,1847,91,22,39,0.07418546365914787
BENIGN,419,0.5,0.5,150,6.811667442321777,1813,91,54,39,0.0912280701754386
BENIGN,419,0.7,0.5,150,6.985384225845337,1821,91,46,39,0.08721804511278196
BENIGN,419,0.1,0.9,150,6.622285604476929,1846,91,23,39,0.07468671679197995
BENIGN,419,0.5,0.9,150,6.871049165725708,1816,91,51,39,0.08972431077694236
BENIGN,419,0.7,0.9,150,7.0335729122161865,1819,91,48,39,0.08822055137844612
BENIGN,419,0.1,0.1,200,7.8294312953948975,1847,91,31,39,0.07418546365914787
BENIGN,419,0.5,0.1,200,8.331299304962158,1847,91,22,39,0.07418546365914787
BENIGN,419,0.7,0.1,200,8.795736312866211,1809,91,58,39,0.09323308270676692
BENIGN,419,0.1,0.5,200,7.697520017623901,1847,91,22,39,0.07418546365914787
BENIGN,419,0.5,0.5,200,7.986827373504639,1813,91,54,39,0.0912280701754386
BENIGN,419,0.7,0.5,200,8.3840651512146,1821,91,46,39,0.08721804511278196
BENIGN,419,0.1,0.9,200,7.792176723480225,1846,91,23,39,0.07468671679197995
BENIGN,419,0.5,0.9,200,8.019922256469727,1816,91,51,39,0.08972431077694236
BENIGN,419,0.7,0.9,200,8.202930927276611,1819,91,48,39,0.08822055137844612
BENIGN,844,0.1,0.1,10,1.1454730033874512,1772,92,68,67,0.11177944862155388
BENIGN,844,0.5,0.1,10,1.1440815925598145,1812,92,27,67,0.09172932330827067
BENIGN,844,0.7,0.1,10,1.264747142791748,1811,92,28,67,0.09223057644110276
BENIGN,844,0.1,0.5,10,1.0778563022613525,1780,92,59,67,0.10776942355889724
BENIGN,844,0.5,0.5,10,1.12200927734375,1811,92,28,67,0.09223057644110276
BENIGN,844,0.7,0.5,10,1.1291790008544922,1809,92,30,67,0.09323308270676692
BENIGN,844,0.1,0.9,10,1.039151906967163,1808,92,31,67,0.093734335839599
BENIGN,844,0.5,0.9,10,1.1278126239776611,1801,92,38,67,0.09724310776942356
BENIGN,844,0.7,0.9,10,1.1416726112365723,1797,92,42,67,0.09924812030075188
BENIGN,844,0.1,0.1,50,3.7809271812438965,1772,92,68,67,0.11177944862155388
BENIGN,844,0.5,0.1,50,3.7992308139801025,1812,92,27,67,0.09172932330827067
BENIGN,844,0.7,0.1,50,3.9358551502227783,1811,92,28,67,0.09223057644110276
BENIGN,844,0.1,0.5,50,3.61259126663208,1780,92,59,67,0.10776942355889724
BENIGN,844,0.5,0.5,50,3.8180289268493652,1811,92,28,67,0.09223057644110276
BENIGN,844,0.7,0.5,50,3.9070191383361816,1809,92,30,67,0.09323308270676692
BENIGN,844,0.1,0.9,50,3.6952245235443115,1808,92,31,67,0.093734335839599
BENIGN,844,0.5,0.9,50,3.700103521347046,1800,92,39,67,0.09774436090225563
BENIGN,844,0.7,0.9,50,3.830562114715576,1797,92,42,67,0.09924812030075188
BENIGN,844,0.1,0.1,100,4.7333221435546875,1772,92,68,67,0.11177944862155388
BENIGN,844,0.5,0.1,100,4.883228540420532,1812,92,27,67,0.09172932330827067
BENIGN,844,0.7,0.1,100,5.3025267124176025,1811,92,28,67,0.09223057644110276
BENIGN,844,0.1,0.5,100,4.51952862739563,1780,92,59,67,0.10776942355889724
BENIGN,844,0.5,0.5,100,4.703779458999634,1811,92,28,67,0.09223057644110276
BENIGN,844,0.7,0.5,100,4.699527740478516,1809,92,30,67,0.09323308270676692
BENIGN,844,0.1,0.9,100,4.563665866851807,1799,92,40,67,0.09824561403508772
BENIGN,844,0.5,0.9,100,4.940237760543823,1800,92,39,67,0.09774436090225563
BENIGN,844,0.7,0.9,100,5.0029590129852295,1797,92,42,67,0.09924812030075188
BENIGN,844,0.1,0.1,150,6.569505453109741,1772,92,68,67,0.11177944862155388
BENIGN,844,0.5,0.1,150,7.111256122589111,1812,92,27,67,0.09172932330827067
BENIGN,844,0.7,0.1,150,7.251097917556763,1811,92,28,67,0.09223057644110276
BENIGN,844,0.1,0.5,150,6.789011240005493,1780,92,59,67,0.10776942355889724
BENIGN,844,0.5,0.5,150,6.918131589889526,1811,92,28,67,0.09223057644110276
BENIGN,844,0.7,0.5,150,7.072908639907837,1809,92,30,67,0.09323308270676692
BENIGN,844,0.1,0.9,150,6.646609783172607,1799,92,40,67,0.09824561403508772
BENIGN,844,0.5,0.9,150,6.760801553726196,1800,92,39,67,0.09774436090225563
BENIGN,844,0.7,0.9,150,7.178789854049683,1797,92,42,67,0.09924812030075188
BENIGN,844,0.1,0.1,200,7.682285785675049,1772,92,68,67,0.11177944862155388
BENIGN,844,0.5,0.1,200,7.960336208343506,1812,92,27,67,0.09172932330827067
BENIGN,844,0.7,0.1,200,8.659188747406006,1811,92,28,67,0.09223057644110276
BENIGN,844,0.1,0.5,200,7.647444725036621,1780,92,59,67,0.10776942355889724
BENIGN,844,0.5,0.5,200,7.848691463470459,1811,92,28,67,0.09223057644110276
BENIGN,844,0.7,0.5,200,8.091072797775269,1809,92,30,67,0.09323308270676692
BENIGN,844,0.1,0.9,200,7.704514026641846,1799,92,40,67,0.09824561403508772
BENIGN,844,0.5,0.9,200,7.843587160110474,1800,92,39,67,0.09774436090225563
BENIGN,844,0.7,0.9,200,8.266104221343994,1797,92,42,67,0.09924812030075188
BENIGN,918,0.1,0.1,10,1.0349364280700684,1748,102,93,64,0.12380952380952381
BENIGN,918,0.5,0.1,10,1.2498183250427246,1755,102,86,64,0.12030075187969924
BENIGN,918,0.7,0.1,10,1.2031669616699219,1756,102,83,64,0.11979949874686717
BENIGN,918,0.1,0.5,10,1.0314629077911377,1751,102,84,64,0.12230576441102757
BENIGN,918,0.5,0.5,10,1.16450834274292,1756,102,83,64,0.11979949874686717
BENIGN,918,0.7,0.5,10,1.1723520755767822,1753,102,85,64,0.12130325814536341
BENIGN,918,0.1,0.9,10,1.05696439743042,1748,102,88,64,0.12380952380952381
