filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,844,0.7,0.1,150,8.076996326446533,1964,80,34,74,0.08693630869363086
BENIGN,844,0.1,0.5,150,7.328228950500488,1929,80,69,74,0.10320781032078104
BENIGN,844,0.5,0.5,150,7.3933916091918945,1964,80,34,74,0.08693630869363086
BENIGN,844,0.7,0.5,150,7.580362319946289,1963,80,35,74,0.08740120874012088
BENIGN,844,0.1,0.9,150,6.922596454620361,1962,80,36,74,0.08786610878661087
BENIGN,844,0.5,0.9,150,7.476628303527832,1957,80,41,74,0.0901906090190609
BENIGN,844,0.7,0.9,150,7.451704025268555,1944,80,54,74,0.09623430962343096
BENIGN,844,0.1,0.1,200,8.454055309295654,1920,80,78,74,0.10739191073919108
BENIGN,844,0.5,0.1,200,8.617968797683716,1966,80,32,74,0.08600650860065086
BENIGN,844,0.7,0.1,200,9.024435997009277,1964,80,34,74,0.08693630869363086
BENIGN,844,0.1,0.5,200,8.064984560012817,1929,80,69,74,0.10320781032078104
BENIGN,844,0.5,0.5,200,8.372706174850464,1964,80,34,74,0.08693630869363086
BENIGN,844,0.7,0.5,200,8.678062915802002,1963,80,35,74,0.08740120874012088
BENIGN,844,0.1,0.9,200,8.02139687538147,1962,80,36,74,0.08786610878661087
BENIGN,844,0.5,0.9,200,8.462829828262329,1957,80,41,74,0.0901906090190609
BENIGN,844,0.7,0.9,200,9.002638339996338,1944,80,54,74,0.09623430962343096
BENIGN,918,0.1,0.1,10,1.0920610427856445,1894,89,66,106,0.1194793119479312
BENIGN,918,0.5,0.1,10,1.3102307319641113,1897,89,64,106,0.11808461180846118
BENIGN,918,0.7,0.1,10,1.2908360958099365,1900,89,63,106,0.11668991166899116
BENIGN,918,0.1,0.5,10,1.1152539253234863,1893,89,65,106,0.1199442119944212
BENIGN,918,0.5,0.5,10,1.1652462482452393,1900,89,63,106,0.11668991166899116
BENIGN,918,0.7,0.5,10,1.1957426071166992,1899,89,63,106,0.11715481171548117
BENIGN,918,0.1,0.9,10,1.1178805828094482,1898,89,60,106,0.11761971176197118
BENIGN,918,0.5,0.9,10,1.1953859329223633,1898,89,66,106,0.11761971176197118
BENIGN,918,0.7,0.9,10,1.185593843460083,1900,89,60,106,0.11668991166899116
BENIGN,918,0.1,0.1,50,3.822511911392212,1894,89,68,106,0.1194793119479312
BENIGN,918,0.5,0.1,50,4.161327123641968,1897,89,64,106,0.11808461180846118
BENIGN,918,0.7,0.1,50,4.24360466003418,1900,89,63,106,0.11668991166899116
BENIGN,918,0.1,0.5,50,3.990171194076538,1893,89,66,106,0.1199442119944212
BENIGN,918,0.5,0.5,50,4.2671380043029785,1900,89,63,106,0.11668991166899116
BENIGN,918,0.7,0.5,50,4.09550929069519,1899,89,63,106,0.11715481171548117
BENIGN,918,0.1,0.9,50,4.199227333068848,1898,89,59,106,0.11761971176197118
BENIGN,918,0.5,0.9,50,4.068297863006592,1898,89,66,106,0.11761971176197118
BENIGN,918,0.7,0.9,50,4.011189699172974,1900,89,60,106,0.11668991166899116
BENIGN,918,0.1,0.1,100,4.821233034133911,1894,89,68,106,0.1194793119479312
BENIGN,918,0.5,0.1,100,5.224041938781738,1897,89,64,106,0.11808461180846118
BENIGN,918,0.7,0.1,100,5.241564989089966,1900,89,63,106,0.11668991166899116
BENIGN,918,0.1,0.5,100,5.070854425430298,1893,89,66,106,0.1199442119944212
BENIGN,918,0.5,0.5,100,5.009324550628662,1900,89,63,106,0.11668991166899116
BENIGN,918,0.7,0.5,100,5.076985597610474,1899,89,63,106,0.11715481171548117
BENIGN,918,0.1,0.9,100,4.908321142196655,1898,89,59,106,0.11761971176197118
BENIGN,918,0.5,0.9,100,4.937445402145386,1898,89,66,106,0.11761971176197118
BENIGN,918,0.7,0.9,100,5.225004434585571,1900,89,60,106,0.11668991166899116
BENIGN,918,0.1,0.1,150,6.812455177307129,1894,89,68,106,0.1194793119479312
BENIGN,918,0.5,0.1,150,7.786176919937134,1897,89,64,106,0.11808461180846118
BENIGN,918,0.7,0.1,150,7.498072147369385,1900,89,63,106,0.11668991166899116
BENIGN,918,0.1,0.5,150,7.166816473007202,1893,89,67,106,0.1199442119944212
BENIGN,918,0.5,0.5,150,7.090482234954834,1900,89,63,106,0.11668991166899116
BENIGN,918,0.7,0.5,150,7.097606658935547,1899,89,63,106,0.11715481171548117
BENIGN,918,0.1,0.9,150,6.948724269866943,1898,89,59,106,0.11761971176197118
BENIGN,918,0.5,0.9,150,7.058156490325928,1898,89,66,106,0.11761971176197118
BENIGN,918,0.7,0.9,150,7.515130043029785,1900,89,60,106,0.11668991166899116
BENIGN,918,0.1,0.1,200,8.455903053283691,1894,89,68,106,0.1194793119479312
BENIGN,918,0.5,0.1,200,8.759514570236206,1897,89,64,106,0.11808461180846118
BENIGN,918,0.7,0.1,200,8.824056625366211,1900,89,63,106,0.11668991166899116
BENIGN,918,0.1,0.5,200,8.268533945083618,1893,89,67,106,0.1199442119944212
BENIGN,918,0.5,0.5,200,9.708333492279053,1900,89,63,106,0.11668991166899116
