filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,123,0.5,0.9,200,3.3765461444854736,299,0,253,210,0.6076115485564304
BENIGN,123,0.7,0.9,200,3.6751108169555664,299,0,253,210,0.6076115485564304
BENIGN,222,0.1,0.1,10,0.6425163745880127,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.1,10,0.7808022499084473,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.1,10,0.786637544631958,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.5,10,0.6558971405029297,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.5,10,0.7326784133911133,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.5,10,0.781137228012085,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.9,10,0.6509466171264648,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.9,10,0.6970503330230713,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.9,10,0.73317551612854,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.1,50,1.2212238311767578,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.1,50,1.4130213260650635,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.1,50,1.4315650463104248,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.5,50,1.2235181331634521,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.5,50,1.3275339603424072,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.5,50,1.4308726787567139,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.9,50,1.2241833209991455,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.9,50,1.2991440296173096,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.9,50,1.3632235527038574,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.1,100,1.9779736995697021,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.1,100,2.225003719329834,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.1,100,2.286803960800171,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.5,100,1.9927525520324707,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.5,100,2.1467201709747314,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.5,100,2.266411542892456,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.9,100,1.9600021839141846,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.9,100,2.076192855834961,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.9,100,2.159579038619995,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.1,150,2.7228496074676514,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.1,150,3.1195764541625977,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.1,150,3.1976537704467773,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.5,150,2.7321279048919678,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.5,150,2.9857985973358154,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.5,150,3.215731382369995,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.9,150,2.725191593170166,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.9,150,2.9216573238372803,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.9,150,3.0697977542877197,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.1,200,3.556309700012207,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.1,200,4.025962591171265,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.1,200,4.14694356918335,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.5,200,3.5441319942474365,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.5,200,3.868523120880127,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.5,200,4.123726844787598,448,4,159,155,0.4120734908136483
BENIGN,222,0.1,0.9,200,3.5525527000427246,448,4,159,155,0.4120734908136483
BENIGN,222,0.5,0.9,200,3.78671932220459,448,4,159,155,0.4120734908136483
BENIGN,222,0.7,0.9,200,3.98018741607666,448,4,159,155,0.4120734908136483
BENIGN,419,0.1,0.1,10,0.6226568222045898,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.1,10,0.744438648223877,529,0,63,170,0.30577427821522307
BENIGN,419,0.7,0.1,10,0.7503657341003418,520,0,72,170,0.31758530183727035
BENIGN,419,0.1,0.5,10,0.620567798614502,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.5,10,0.6787209510803223,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.5,10,0.7589700222015381,522,0,70,170,0.31496062992125984
BENIGN,419,0.1,0.9,10,0.6929976940155029,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.9,10,0.6763472557067871,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.9,10,0.7486476898193359,526,0,66,170,0.30971128608923887
BENIGN,419,0.1,0.1,50,1.114128589630127,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.1,50,1.305866003036499,529,0,63,170,0.30577427821522307
BENIGN,419,0.7,0.1,50,1.3252010345458984,521,0,71,170,0.31627296587926507
BENIGN,419,0.1,0.5,50,1.1409308910369873,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.5,50,1.190694808959961,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.5,50,1.323643684387207,522,0,70,170,0.31496062992125984
BENIGN,419,0.1,0.9,50,1.1214244365692139,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.9,50,1.1838488578796387,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.9,50,1.3187837600708008,526,0,66,170,0.30971128608923887
BENIGN,419,0.1,0.1,100,1.7512731552124023,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.1,100,1.9927978515625,529,0,63,170,0.30577427821522307
BENIGN,419,0.7,0.1,100,2.0483434200286865,520,0,72,170,0.31758530183727035
BENIGN,419,0.1,0.5,100,1.7522914409637451,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.5,100,1.8577401638031006,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.5,100,2.051386594772339,522,0,70,170,0.31496062992125984
BENIGN,419,0.1,0.9,100,1.764951467514038,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.9,100,1.8739562034606934,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.9,100,2.0533394813537598,526,0,66,170,0.30971128608923887
BENIGN,419,0.1,0.1,150,2.4173834323883057,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.1,150,2.8044421672821045,529,0,63,170,0.30577427821522307
BENIGN,419,0.7,0.1,150,2.8785972595214844,521,0,71,170,0.31627296587926507
BENIGN,419,0.1,0.5,150,2.453119993209839,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.5,150,2.6114516258239746,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.5,150,2.909740924835205,522,0,70,170,0.31496062992125984
BENIGN,419,0.1,0.9,150,2.4400553703308105,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.9,150,2.6115517616271973,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.9,150,2.8747735023498535,526,0,66,170,0.30971128608923887
BENIGN,419,0.1,0.1,200,3.167351007461548,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.1,200,3.647679328918457,529,0,63,170,0.30577427821522307
BENIGN,419,0.7,0.1,200,3.738692283630371,521,0,71,170,0.31627296587926507
BENIGN,419,0.1,0.5,200,3.154106378555298,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.5,200,3.503335475921631,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.5,200,3.7942652702331543,522,0,70,170,0.31496062992125984
BENIGN,419,0.1,0.9,200,3.1991381645202637,533,0,59,170,0.3005249343832021
BENIGN,419,0.5,0.9,200,3.39038348197937,528,0,64,170,0.30708661417322836
BENIGN,419,0.7,0.9,200,3.8010082244873047,526,0,66,170,0.30971128608923887
BENIGN,844,0.1,0.1,10,0.636894702911377,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.1,10,0.7496910095214844,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.1,10,0.7674000263214111,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.5,10,0.6308553218841553,458,2,157,147,0.3989501312335958
BENIGN,844,0.5,0.5,10,0.6988399028778076,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.5,10,0.7675659656524658,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.9,10,0.6288096904754639,458,2,157,147,0.3989501312335958
BENIGN,844,0.5,0.9,10,0.6799428462982178,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.9,10,0.7652609348297119,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.1,50,1.2162034511566162,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.1,50,1.3839123249053955,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.1,50,1.4072692394256592,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.5,50,1.208798885345459,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.5,50,1.32723069190979,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.5,50,1.4180810451507568,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.9,50,1.2128541469573975,458,2,157,147,0.3989501312335958
BENIGN,844,0.5,0.9,50,1.2871012687683105,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.9,50,1.419142484664917,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.1,100,1.9271540641784668,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.1,100,2.182431936264038,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.1,100,2.2373175621032715,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.5,100,1.9423651695251465,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.5,100,2.0923027992248535,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.5,100,2.2518808841705322,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.9,100,1.94279146194458,458,2,157,147,0.3989501312335958
BENIGN,844,0.5,0.9,100,2.0516014099121094,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.9,100,2.231933832168579,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.1,150,2.704911947250366,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.1,150,3.08001446723938,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.1,150,3.187074661254883,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.5,150,2.7130753993988037,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.5,150,2.953889846801758,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.5,150,3.1725308895111084,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.9,150,2.7621564865112305,458,2,157,147,0.3989501312335958
BENIGN,844,0.5,0.9,150,2.890470266342163,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.9,150,3.166196584701538,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.1,200,3.5175349712371826,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.1,200,3.961183547973633,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.1,200,4.093447685241699,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.5,200,3.525893449783325,457,2,158,147,0.400262467191601
BENIGN,844,0.5,0.5,200,3.8287198543548584,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.5,200,4.078649282455444,457,2,158,147,0.400262467191601
BENIGN,844,0.1,0.9,200,3.5200765132904053,458,2,157,147,0.3989501312335958
BENIGN,844,0.5,0.9,200,3.7616212368011475,457,2,158,147,0.400262467191601
BENIGN,844,0.7,0.9,200,4.114080429077148,457,2,158,147,0.400262467191601
BENIGN,918,0.1,0.1,10,0.628307580947876,499,5,85,178,0.3451443569553806
BENIGN,918,0.5,0.1,10,0.7514839172363281,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.1,10,0.7567980289459229,503,5,81,178,0.33989501312335957
BENIGN,918,0.1,0.5,10,0.6359310150146484,500,5,84,178,0.3438320209973753
BENIGN,918,0.5,0.5,10,0.7338347434997559,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.5,10,0.7572193145751953,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.9,10,0.6283750534057617,501,5,83,178,0.3425196850393701
BENIGN,918,0.5,0.9,10,0.7263133525848389,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.9,10,0.7578544616699219,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.1,50,1.213292121887207,499,5,85,178,0.3451443569553806
BENIGN,918,0.5,0.1,50,1.410607099533081,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.1,50,1.4207866191864014,503,5,81,178,0.33989501312335957
BENIGN,918,0.1,0.5,50,1.216231107711792,500,5,84,178,0.3438320209973753
BENIGN,918,0.5,0.5,50,1.3516461849212646,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.5,50,1.4255757331848145,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.9,50,1.2140405178070068,501,5,83,178,0.3425196850393701
BENIGN,918,0.5,0.9,50,1.3542943000793457,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.9,50,1.4265975952148438,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.1,100,1.9461486339569092,499,5,85,178,0.3451443569553806
BENIGN,918,0.5,0.1,100,2.2006115913391113,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.1,100,2.2544949054718018,503,5,81,178,0.33989501312335957
BENIGN,918,0.1,0.5,100,1.94740629196167,500,5,84,178,0.3438320209973753
BENIGN,918,0.5,0.5,100,2.1558268070220947,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.5,100,2.251786947250366,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.9,100,1.9393656253814697,501,5,83,178,0.3425196850393701
BENIGN,918,0.5,0.9,100,2.1717545986175537,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.9,100,2.2454423904418945,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.1,150,2.7169387340545654,499,5,85,178,0.3451443569553806
BENIGN,918,0.5,0.1,150,3.0676865577697754,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.1,150,3.174011707305908,503,5,81,178,0.33989501312335957
BENIGN,918,0.1,0.5,150,2.7436745166778564,500,5,84,178,0.3438320209973753
BENIGN,918,0.5,0.5,150,3.0043110847473145,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.5,150,3.1719679832458496,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.9,150,2.7076845169067383,501,5,83,178,0.3425196850393701
BENIGN,918,0.5,0.9,150,2.996819257736206,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.9,150,3.142615795135498,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.1,200,3.5064616203308105,499,5,85,178,0.3451443569553806
BENIGN,918,0.5,0.1,200,3.952843189239502,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.1,200,4.076765298843384,503,5,81,178,0.33989501312335957
BENIGN,918,0.1,0.5,200,3.5181331634521484,500,5,84,178,0.3438320209973753
BENIGN,918,0.5,0.5,200,3.919499397277832,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.5,200,4.091677188873291,502,5,82,178,0.34120734908136485
BENIGN,918,0.1,0.9,200,3.514312267303467,501,5,83,178,0.3425196850393701
BENIGN,918,0.5,0.9,200,3.888042449951172,502,5,82,178,0.34120734908136485
BENIGN,918,0.7,0.9,200,4.096873044967651,502,5,82,178,0.34120734908136485
BENIGN,1344,0.1,0.1,10,0.6219894886016846,292,1,309,161,0.6167979002624672
BENIGN,1344,0.5,0.1,10,0.7569136619567871,293,1,308,161,0.615485564304462
