filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,844,0.5,0.5,150,3.1556668281555176,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.5,150,3.387910842895508,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.9,150,2.9290263652801514,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.9,150,3.111039876937866,1701,2,758,921,0.4967455621301775
BENIGN,844,0.7,0.9,150,3.3839099407196045,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.1,200,3.797189474105835,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.1,200,4.253814935684204,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.1,200,4.378599166870117,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.5,200,3.8403127193450928,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.5,200,4.13968563079834,1699,2,760,921,0.49733727810650885
BENIGN,844,0.7,0.5,200,4.386342763900757,1698,2,761,921,0.4976331360946746
BENIGN,844,0.1,0.9,200,3.688525915145874,1700,2,759,921,0.4970414201183432
BENIGN,844,0.5,0.9,200,4.023695945739746,1701,2,758,921,0.4967455621301775
BENIGN,844,0.7,0.9,200,4.355075359344482,1698,2,761,921,0.4976331360946746
BENIGN,918,0.1,0.1,10,0.644296407699585,1993,26,359,1027,0.41035502958579884
BENIGN,918,0.5,0.1,10,0.7821252346038818,2001,26,351,1027,0.40798816568047336
BENIGN,918,0.7,0.1,10,0.7835538387298584,2000,26,352,1027,0.40828402366863903
BENIGN,918,0.1,0.5,10,0.6556756496429443,2002,26,350,1027,0.4076923076923077
BENIGN,918,0.5,0.5,10,0.7627146244049072,2003,26,349,1027,0.407396449704142
BENIGN,918,0.7,0.5,10,0.7830946445465088,2003,26,349,1027,0.407396449704142
BENIGN,918,0.1,0.9,10,0.650477409362793,2004,26,348,1027,0.40710059171597635
BENIGN,918,0.5,0.9,10,0.7509932518005371,2003,26,349,1027,0.407396449704142
BENIGN,918,0.7,0.9,10,0.7845818996429443,2003,26,349,1027,0.407396449704142
BENIGN,918,0.1,0.1,50,1.2712671756744385,1993,26,359,1027,0.41035502958579884
BENIGN,918,0.5,0.1,50,1.4500949382781982,2001,26,351,1027,0.40798816568047336
BENIGN,918,0.7,0.1,50,1.486907720565796,2000,26,352,1027,0.40828402366863903
BENIGN,918,0.1,0.5,50,1.2781329154968262,2002,26,350,1027,0.4076923076923077
BENIGN,918,0.5,0.5,50,1.430490255355835,2003,26,349,1027,0.407396449704142
BENIGN,918,0.7,0.5,50,1.4819817543029785,2003,26,349,1027,0.407396449704142
BENIGN,918,0.1,0.9,50,1.2756004333496094,2004,26,348,1027,0.40710059171597635
BENIGN,918,0.5,0.9,50,1.4189026355743408,2003,26,349,1027,0.407396449704142
BENIGN,918,0.7,0.9,50,1.4893131256103516,2003,26,349,1027,0.407396449704142
BENIGN,918,0.1,0.1,100,2.093308925628662,1993,26,359,1027,0.41035502958579884
BENIGN,918,0.5,0.1,100,2.324066400527954,2001,26,351,1027,0.40798816568047336
BENIGN,918,0.7,0.1,100,2.380521535873413,2000,26,352,1027,0.40828402366863903
BENIGN,918,0.1,0.5,100,2.071547746658325,2002,26,350,1027,0.4076923076923077
BENIGN,918,0.5,0.5,100,2.2673537731170654,2003,26,349,1027,0.407396449704142
BENIGN,918,0.7,0.5,100,2.373210906982422,2003,26,349,1027,0.407396449704142
BENIGN,918,0.1,0.9,100,2.088548421859741,2004,26,348,1027,0.40710059171597635
BENIGN,918,0.5,0.9,100,2.2818398475646973,2003,26,349,1027,0.407396449704142
