filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,419,0.7,0.5,200,8.71614933013916,85778,109,681,11198,0.12215240395439753
BENIGN,419,0.1,0.9,200,8.05206036567688,85650,109,810,11198,0.12346234930511493
BENIGN,419,0.5,0.9,200,8.647271156311035,85787,109,673,11198,0.12206029842192521
BENIGN,419,0.7,0.9,200,8.572540521621704,85823,109,636,11198,0.12169187629203594
BENIGN,844,0.1,0.1,10,1.0483872890472412,82370,205,2482,12790,0.1570296989172483
BENIGN,844,0.5,0.1,10,1.1144304275512695,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.1,10,1.2650396823883057,84217,205,634,12790,0.13812759686431833
BENIGN,844,0.1,0.5,10,1.0594124794006348,81923,205,2929,12790,0.1616042736967067
BENIGN,844,0.5,0.5,10,1.1569883823394775,84128,205,723,12790,0.139038418240989
BENIGN,844,0.7,0.5,10,1.142899513244629,84045,205,806,12790,0.1398878359293448
BENIGN,844,0.1,0.9,10,1.0964000225067139,82535,205,2317,12790,0.15534109748858915
BENIGN,844,0.5,0.9,10,1.132934331893921,84010,205,841,12790,0.14024602411118162
BENIGN,844,0.7,0.9,10,1.2223501205444336,83974,205,877,12790,0.1406144462410709
BENIGN,844,0.1,0.1,50,3.8443853855133057,82370,205,2482,12790,0.1570296989172483
BENIGN,844,0.5,0.1,50,3.938300132751465,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.1,50,4.222604513168335,84217,205,634,12790,0.13812759686431833
BENIGN,844,0.1,0.5,50,4.143865346908569,81939,205,2912,12790,0.16144053052786705
BENIGN,844,0.5,0.5,50,3.942727565765381,84131,205,720,12790,0.13900771639683157
BENIGN,844,0.7,0.5,50,4.33664345741272,84046,205,805,12790,0.13987760198129234
BENIGN,844,0.1,0.9,50,3.915914535522461,82508,205,2343,12790,0.1556174140860061
BENIGN,844,0.5,0.9,50,3.9552884101867676,84010,205,841,12790,0.14024602411118162
BENIGN,844,0.7,0.9,50,4.322272300720215,83977,205,874,12790,0.14058374439691343
BENIGN,844,0.1,0.1,100,5.197929859161377,82370,205,2482,12790,0.1570296989172483
BENIGN,844,0.5,0.1,100,5.196810722351074,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.1,100,5.467268943786621,84217,205,634,12790,0.13812759686431833
BENIGN,844,0.1,0.5,100,5.063753366470337,81938,205,2913,12790,0.16145076447591952
BENIGN,844,0.5,0.5,100,5.271425485610962,84130,205,721,12790,0.13901795034488404
BENIGN,844,0.7,0.5,100,5.159470319747925,84047,205,804,12790,0.13986736803323987
BENIGN,844,0.1,0.9,100,4.8073694705963135,82504,205,2347,12790,0.15565834987821603
BENIGN,844,0.5,0.9,100,5.1935529708862305,84012,205,839,12790,0.14022555621507665
