filter, sd, nu, gamma, n_components, time, undect, dect(m), dect(u), sse_dect, dect_R
BENIGN,222,0.5,0.9,100,2.1191720962524414,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.9,100,2.2331576347351074,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.1,150,2.882932662963867,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.1,150,3.313990354537964,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.1,150,3.3647003173828125,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.5,150,2.872380495071411,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.5,150,3.115027666091919,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.5,150,3.4572227001190186,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.9,150,2.872677803039551,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.9,150,3.0710437297821045,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.9,150,3.1951513290405273,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.1,200,3.6747748851776123,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.1,200,4.159831285476685,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.1,200,4.2457780838012695,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.5,200,3.6436495780944824,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.5,200,3.961895227432251,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.5,200,4.233202934265137,891,3,256,455,0.4438202247191011
BENIGN,222,0.1,0.9,200,3.623420476913452,891,3,256,455,0.4438202247191011
BENIGN,222,0.5,0.9,200,3.9021172523498535,891,3,256,455,0.4438202247191011
BENIGN,222,0.7,0.9,200,4.06657862663269,891,3,256,455,0.4438202247191011
BENIGN,419,0.1,0.1,10,0.6195223331451416,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.1,10,0.742002010345459,1012,4,153,437,0.3682896379525593
BENIGN,419,0.7,0.1,10,0.7538795471191406,1001,4,164,437,0.3751560549313358
BENIGN,419,0.1,0.5,10,0.6267609596252441,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.5,10,0.6745157241821289,1014,4,151,437,0.36704119850187267
BENIGN,419,0.7,0.5,10,0.741849422454834,1000,4,165,437,0.3757802746566791
BENIGN,419,0.1,0.9,10,0.6290802955627441,1022,4,143,437,0.3620474406991261
BENIGN,419,0.5,0.9,10,0.6717860698699951,1014,4,151,437,0.36704119850187267
BENIGN,419,0.7,0.9,10,0.7499039173126221,1007,4,158,437,0.3714107365792759
BENIGN,419,0.1,0.1,50,1.2982807159423828,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.1,50,1.4773948192596436,1012,4,153,437,0.3682896379525593
BENIGN,419,0.7,0.1,50,1.5020625591278076,1001,4,164,437,0.3751560549313358
BENIGN,419,0.1,0.5,50,1.2764441967010498,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.5,50,1.3752589225769043,1014,4,151,437,0.36704119850187267
BENIGN,419,0.7,0.5,50,1.4990334510803223,1000,4,165,437,0.3757802746566791
BENIGN,419,0.1,0.9,50,1.2841851711273193,1024,4,141,437,0.36079900124843944
BENIGN,419,0.5,0.9,50,1.3783650398254395,1013,4,152,437,0.367665418227216
BENIGN,419,0.7,0.9,50,1.5048835277557373,1007,4,158,437,0.3714107365792759
BENIGN,419,0.1,0.1,100,2.008446216583252,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.1,100,2.281665802001953,1012,4,153,437,0.3682896379525593
BENIGN,419,0.7,0.1,100,2.328960657119751,1001,4,164,437,0.3751560549313358
BENIGN,419,0.1,0.5,100,2.0205788612365723,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.5,100,2.1357545852661133,1014,4,151,437,0.36704119850187267
BENIGN,419,0.7,0.5,100,2.333874464035034,1000,4,165,437,0.3757802746566791
BENIGN,419,0.1,0.9,100,2.048402786254883,1024,4,141,437,0.36079900124843944
BENIGN,419,0.5,0.9,100,2.1242306232452393,1013,4,152,437,0.367665418227216
BENIGN,419,0.7,0.9,100,2.328420400619507,1007,4,158,437,0.3714107365792759
BENIGN,419,0.1,0.1,150,2.8590049743652344,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.1,150,3.2664501667022705,1012,4,153,437,0.3682896379525593
BENIGN,419,0.7,0.1,150,3.3851490020751953,1001,4,164,437,0.3751560549313358
BENIGN,419,0.1,0.5,150,2.8538150787353516,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.5,150,3.056148052215576,1014,4,151,437,0.36704119850187267
BENIGN,419,0.7,0.5,150,3.3623974323272705,1000,4,165,437,0.3757802746566791
BENIGN,419,0.1,0.9,150,2.902109146118164,1024,4,141,437,0.36079900124843944
BENIGN,419,0.5,0.9,150,3.0625762939453125,1013,4,152,437,0.367665418227216
BENIGN,419,0.7,0.9,150,3.364602565765381,1007,4,158,437,0.3714107365792759
BENIGN,419,0.1,0.1,200,3.6379029750823975,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.1,200,4.116112232208252,1012,4,153,437,0.3682896379525593
BENIGN,419,0.7,0.1,200,4.239640712738037,1001,4,164,437,0.3751560549313358
BENIGN,419,0.1,0.5,200,3.657456398010254,1028,4,137,437,0.35830212234706615
BENIGN,419,0.5,0.5,200,3.8954567909240723,1014,4,151,437,0.36704119850187267
BENIGN,419,0.7,0.5,200,4.236543893814087,1000,4,165,437,0.3757802746566791
BENIGN,419,0.1,0.9,200,3.670356512069702,1024,4,141,437,0.36079900124843944
